time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
6.5399999999999485,-6.3640898769329,-8.55859596160898,41.28472414079302,0.1960405643794214,0.034055873323818986,0.0,-0.9046445175102799,-0.24002008809644995,6.869435439210979,0.07255996811444362,0.08654808656971572,0.0,447.776948746923,448.2128813809531,446.7688015850427,445.29436205936815
6.599999999999947,-6.418974961721271,-8.56981073195033,41.69571145585903,0.20079937257663616,0.03927994034660731,0.0,-0.9252906641527774,-0.13336294835596896,6.830161622819968,0.09021565461680583,0.0880867494231306,0.0,438.6193519371892,438.7535278366448,436.9319425551327,438.4068262005478
6.659999999999946,-6.475284033562941,-8.574048136625036,42.1067052875004,0.20583179171968258,0.04419280482585375,0.0,-0.9521488060993611,-0.007423526369771512,6.869157815698165,0.06652108799342343,0.06506103295144688,0.0,463.2506596838518,461.44107950269887,464.76383648279574,462.90780946666223
6.719999999999945,-6.533252567991358,-8.570818816429693,42.519116410176714,0.20986804451241703,0.04765760749889836,0.0,-0.9804664322260628,0.11542992600511039,6.877596883912471,0.06872909559274881,0.0361699135079003,0.0,456.35476988200924,454.04428210773585,453.7012036391278,453.8817698486611
6.779999999999943,-6.592896084533819,-8.560491930806197,42.93035090230493,0.21399331440363056,0.049761940107604374,0.0,-1.0078368702898965,0.22920644078800012,6.830276193702024,0.06880522868596119,0.03278162528140711,0.0,437.2440554003267,436.96215982743377,437.0991287564624,437.1091330136898
6.839999999999942,-6.654060325559804,-8.543928672041856,43.33567231406824,0.21861322213229872,0.05210355861412985,0.0,-1.0311582505071395,0.3233927041568552,6.681094818400754,0.08972853924034047,0.04925380338699363,0.0,401.4750827183251,402.9682157909363,400.87662252928556,402.7791717794991
6.899999999999941,-6.7170785053919815,-8.519906435198239,43.739804650706056,0.22370638598585568,0.055264661566376994,0.0,-1.0697319941150754,0.4777515173820274,6.789052906085676,0.07282826344594448,0.058787744315213164,0.0,483.66636175196095,484.3855656320032,485.2160749171864,483.9505481367969
6.95999999999994,-6.7823499272474015,-8.487035867211235,44.148095991848535,0.22784039049833638,0.05846210054789491,0.0,-1.1062836706108496,0.6182792232022725,6.8201843723680975,0.059587163386861625,0.03905716489753517,0.0,463.4376092027417,461.88546389584997,463.40366928388863,462.3647449943977
7.019999999999938,-6.849730627825622,-8.446195689950766,44.555896457378836,0.23106525644070253,0.060411242507385055,0.0,-1.139932242801624,0.743394486727015,6.773179138825954,0.03829702261012157,0.014194466683981593,0.0,440.11195443538656,438.04914028071533,439.22356951551444,437.45572051099714
7.079999999999937,-6.919075069073958,-8.398111974478695,44.95950694460046,0.23358534264985042,0.060905474289700834,0.0,-1.1716345974926183,0.8596945207660172,6.680811670143113,0.04853490481301034,-0.007656755048827621,0.0,424.19871562944826,422.3175448746541,423.16688527113183,424.0485374322252
